Soil_Type,Sunlight_Hours,Water_Frequency,Fertilizer_Type,Temperature,Humidity,Growth_Milestone
1,6.762,3,2,22.9,46.5,1
3,7.856,2,3,26.2,48.1,1
2,9.104,1,1,28.2,62.1,1
1,8.019,2,2,27.3,55.3,1
3,7.512,1,1,19,61.2,1
1,7.093,2,1,20.4,70,1
3,8.991,1,2,27.9,57.2,1
1,9.043,2,2,26.4,70.1,1
3,6.917,2,1,18.6,61.4,1
2,5.124,3,2,27.1,62.3,1
1,4.932,1,1,31.4,54,1
3,6.341,2,2,30.9,69.1,1
2,7.491,3,1,28.4,54.3,1
1,4.568,1,2,30.1,48,1
2,5.233,3,2,31.8,47.9,1
1,7.289,1,1,28.6,60.9,1
3,8.846,2,2,27.7,56.8,1
1,6.127,1,2,22.1,55.7,1
2,8.273,3,2,27.9,69.5,1
1,8.2411440630857,1,3,18.4658864014169,46.4332272684958,0
2,8.62762208011567,1,3,20.0048579632919,67.618726471884,0
3,6.15079437126564,3,2,29.2919184540012,69.4809071397277,0
1,7.73978876096535,3,3,34.0973056132639,32.8779380008322,0
3,7.82534482813128,1,1,22.1194535730252,37.1495841026418,0
3,9.32327645545796,2,3,30.1569222092874,68.0755315858736,0
2,8.27946872333797,1,3,15.9200528404351,34.2053403057499,0
2,6.5652461101513,2,1,24.8323175023366,34.2418857042596,0
1,4.15251476046457,3,1,24.4694354156113,79.3319789250588,0
1,5.88613588645796,3,2,27.3170019610443,77.3624288691929,0
1,8.53330683125829,2,1,25.0627251716018,68.8573457963718,0
2,4.46187945897276,1,1,28.1738726323789,51.2111004623488,0
2,9.22876354112631,3,3,33.8046048284992,32.8151637840919,0
3,7.2360534514939,2,1,24.1650578098303,67.3022439632712,0
3,9.37654779954096,2,3,33.8292961755305,78.1086274237271,0
3,4.66031154716606,2,3,34.2238112764783,44.285604314093,0
2,5.36761097525165,1,1,33.1070128391213,73.429956409473,0
3,6.56264673175754,3,1,18.9158226957859,41.1797919259726,0
1,8.90808859553496,3,3,16.3872260175033,78.1611269720306,0
2,4.04171278318714,3,1,15.364436513031,78.4939413353819,0
1,7.06448381546539,2,3,16.8888592151186,32.1579955975288,0
2,4.7191922040021,1,3,21.3795126058752,79.648239805965,0
3,5.93921759212453,1,1,31.2893696517787,78.4651267809549,0
3,7.01607413937317,1,2,34.8101028400135,52.7828376392856,0
3,6.93671656166538,1,3,32.1682550368602,59.1828055925436,0
2,5.452331629069,3,3,30.0174213558299,78.7197403833083,0
3,8.03281328443527,3,2,30.0908574816936,79.3105372239801,0
3,8.36929809167116,3,1,25.1050474489571,45.4763808143164,0
2,7.80117826456537,3,3,32.910464569924,38.1308469672446,0
2,7.21464810444855,2,3,22.7840335746833,75.5463592246921,0
2,9.01181497353543,2,3,33.1076395283853,77.4899956645962,0
2,5.92468038983042,1,1,16.8257335357227,66.285975419418,0
1,4.24465084932858,3,1,34.0012393410161,50.9121518145309,0
2,7.54535765912945,3,2,34.0121429387511,76.6364241677007,0
2,8.06538617105369,3,1,26.4687577624657,73.3031944750204,0
3,5,2,1,20,70,0
1,7,3,2,30,50,0
2,7.445,3,1,18.3,48.7,0
2,8.318,2,3,20.1,62.5,0
1,4.789,1,1,31.6,68.9,0
3,5.932,2,1,17.8,46.2,0
2,6.356,3,3,30.8,63.7,0
3,9.128,2,2,15.7,40.6,0
2,7.627,1,2,23.9,69.8,0
1,5.689,2,1,20.8,57.5,0
2,8.902,3,1,15.2,43.7,0
1,9.121,1,3,26.1,61.9,0
3,7.318,2,3,22.3,68.5,0
1,4.372,2,2,27.2,55.2,0
3,9.872,1,1,17.1,49.7,0
2,4.649,2,3,28.5,55.1,0
3,7.428,3,3,26.9,68.2,0
2,8.745,2,3,20.6,70.5,0
3,8.317,2,3,27.5,60.3,0
2,4.813,1,1,30,71.8,0
1,5.334,3,2,17.6,57.7,0
3,6.698,3,3,21.5,69.6,0
2,5.163,3,3,31.5,50.8,0
1,4.776,2,3,24.8,70.7,0
3,6.658,1,3,27.8,54.6,0
2,8.721,3,3,24.1,55.6,0
1,5.813,1,3,26,60.2,0
3,9.263,2,3,22.4,69.2,0
2,6.817,3,3,26.3,61.1,0
1,8.012,1,3,20.9,55.8,0
3,6.456,2,3,24.9,70.8,0
2,4.671,3,3,18.4,61.5,0
2,5.652,3,3,28,70.2,0
1,4.934,1,3,24.5,61.7,0
3,6.732,2,3,21.7,56.9,0
