Soil_Type,Sunlight_Hours,Water_Frequency,Fertilizer_Type,Temperature,Humidity,Growth_Milestone
0,5.477,3,2,22.8,71.5,1
0,6.127,1,2,22.1,55.7,1
0,7.289,1,1,28.6,60.9,1
0,4.44426791040454,3,2,25.9845332941224,69.5789521862924,1
0,5.73850871748261,3,3,18.2586885416286,75.3177192547368,1
0,5.33264686282438,1,1,16.4237729692046,56.385055454315,1
0,6.96277357818634,2,3,24.4834765817465,65.3121113578248,1
0,9.57818591405544,2,2,27.8483855641263,54.631255214543,1
1,5.19229408920503,1,1,31.7196024102441,61.59186060849,0
1,8.892768570729,1,3,23.1790588882854,44.6605385849032,0
2,8.37404300824592,1,2,18.1287408534217,63.6259228038519,0
2,8.62762208011567,1,3,20.0048579632919,67.618726471884,0
1,5.9853881491159,1,1,29.7579383339154,57.4764441161868,0
3,7.82534482813128,1,1,22.1194535730252,37.1495841026418,0
3,9.32327645545796,2,3,30.1569222092874,68.0755315858736,0
2,8.27946872333797,1,3,15.9200528404351,34.2053403057499,0
3,7.81846246758268,1,2,22.9700946879475,70.6399783628751,0
3,7.05142414698822,3,3,27.7018730173529,79.3000531911435,0
1,8.53330683125829,2,1,25.0627251716018,68.8573457963718,0
2,4.46187945897276,1,1,28.1738726323789,51.2111004623488,0
2,9.22876354112631,3,3,33.8046048284992,32.8151637840919,0
3,8.84464093098438,2,1,25.9123357863187,59.168438254858,0
3,9.37654779954096,2,3,33.8292961755305,78.1086274237271,0
2,5.36761097525165,1,1,33.1070128391213,73.429956409473,0
1,8.90808859553496,3,3,16.3872260175033,78.1611269720306,0
2,4.7191922040021,1,3,21.3795126058752,79.648239805965,0
3,6.02569102842177,3,1,31.8975062193891,33.6898282367699,0
1,5.51069377495218,2,1,29.7014208760777,59.215715596155,0
3,6.93671656166538,1,3,32.1682550368602,59.1828055925436,0
3,8.03281328443527,3,2,30.0908574816936,79.3105372239801,0
2,7.21464810444855,2,3,22.7840335746833,75.5463592246921,0
2,7.54535765912945,3,2,34.0121429387511,76.6364241677007,0
1,7,3,2,30,50,0
1,4.789,1,1,31.6,68.9,0
3,5.932,2,1,17.8,46.2,0
2,7.627,1,2,23.9,69.8,0
1,5.689,2,1,20.8,57.5,0
2,8.902,3,1,15.2,43.7,0
2,8.556,1,1,19.6,60.7,0
3,9.872,1,1,17.1,49.7,0
2,8.745,2,3,20.6,70.5,0
1,7.134,1,3,31,52.6,0
2,5.163,3,3,31.5,50.8,0
1,4.776,2,3,24.8,70.7,0
2,5.451,3,3,31.3,46.1,0
3,7.392,1,3,31.1,68.6,0
2,5.789,3,3,20.2,55,0
1,8.263,1,3,30.6,47.5,0
3,7.528,2,3,22,70.4,0
2,8.721,3,3,24.1,55.6,0
3,9.263,2,3,22.4,69.2,0
2,6.817,3,3,26.3,61.1,0
2,4.671,3,3,18.4,61.5,0
3,9.034,2,3,31.7,61,0
1,7.428,3,3,26.9,68.2,0
1,8.318,2,3,20.1,62.5,0
1,5.334,3,2,17.6,57.7,0
1,7.73978876096535,3,3,34.0973056132639,32.8779380008322,0
1,8.36929809167116,3,1,25.1050474489571,45.4763808143164,0
1,4.66031154716606,2,3,34.2238112764783,44.285604314093,0
1,5.652,3,3,28,70.2,0
1,7.65738600387938,2,2,31.1366947853453,74.5131891945458,0
1,4.649,2,3,28.5,55.1,0
1,7.318,2,3,22.3,68.5,0
1,6.15079437126564,3,2,29.2919184540012,69.4809071397277,0
1,6.658,1,3,27.8,54.6,0
1,4.04171278318714,3,1,15.364436513031,78.4939413353819,0
1,6.356,3,3,30.8,63.7,0
1,4.372,2,2,27.2,55.2,0
1,9.121,1,3,26.1,61.9,0
