Soil_Type,Sunlight_Hours,Water_Frequency,Fertilizer_Type,Temperature,Humidity,Growth_Milestone
2,7.321,3,1,20.3,47.3,1
1,6.127,1,2,22.1,55.7,1
0,6.46229753821378,1,2,27.5171983142847,34.1750358349334,1
0,6.18177761427576,1,1,28.934743307283,64.7874344492309,1
0,4.86936923254734,3,1,33.6151465120713,47.6676114013026,1
0,7.528,2,1,30.5,60.1,1
0,8.82203246139469,1,2,26.5094835575176,35.9408958134036,1
0,4.38135010171614,3,2,26.087081050228,52.0765250686689,1
0,5.86589393029397,3,1,27.234414924687,74.385209137915,1
0,6.341,2,2,30.9,69.1,1
0,4.932,1,1,31.4,54,1
0,5.11942035331622,3,2,22.7633985241304,35.8763123388552,1
0,8.512,1,1,21.4,69.3,1
0,4.03313270274161,2,2,28.919484121874,52.422276098916,1
0,6.134,3,3,27.4,70.3,1
0,8.239,3,2,30.7,68.3,1
0,4.2213216841272,1,2,30.0122950328172,77.5205742038279,1
0,8.37763707002838,1,1,19.9546197900231,35.8533508213803,1
0,8.62580307972737,3,1,29.0731571876005,71.0930029645178,1
1,5.19229408920503,1,1,31.7196024102441,61.59186060849,0
1,8.892768570729,1,3,23.1790588882854,44.6605385849032,0
3,6.15079437126564,3,2,29.2919184540012,69.4809071397277,0
1,7.73978876096535,3,3,34.0973056132639,32.8779380008322,0
3,7.82534482813128,1,1,22.1194535730252,37.1495841026418,0
2,8.27946872333797,1,3,15.9200528404351,34.2053403057499,0
2,6.5652461101513,2,1,24.8323175023366,34.2418857042596,0
3,7.81846246758268,1,2,22.9700946879475,70.6399783628751,0
3,7.05142414698822,3,3,27.7018730173529,79.3000531911435,0
1,8.53330683125829,2,1,25.0627251716018,68.8573457963718,0
3,7.2360534514939,2,1,24.1650578098303,67.3022439632712,0
3,9.37654779954096,2,3,33.8292961755305,78.1086274237271,0
2,5.36761097525165,1,1,33.1070128391213,73.429956409473,0
3,6.56264673175754,3,1,18.9158226957859,41.1797919259726,0
1,7.06448381546539,2,3,16.8888592151186,32.1579955975288,0
3,9.65745822347511,3,2,15.4654387147165,57.692714220066,0
3,5.93921759212453,1,1,31.2893696517787,78.4651267809549,0
1,5.51069377495218,2,1,29.7014208760777,59.215715596155,0
3,7.65738600387938,2,2,31.1366947853453,74.5131891945458,0
3,7.01607413937317,1,2,34.8101028400135,52.7828376392856,0
3,6.93671656166538,1,3,32.1682550368602,59.1828055925436,0
2,5.452331629069,3,3,30.0174213558299,78.7197403833083,0
3,8.03281328443527,3,2,30.0908574816936,79.3105372239801,0
2,7.80117826456537,3,3,32.910464569924,38.1308469672446,0
2,9.01181497353543,2,3,33.1076395283853,77.4899956645962,0
1,4.24465084932858,3,1,34.0012393410161,50.9121518145309,0
2,8.06538617105369,3,1,26.4687577624657,73.3031944750204,0
1,7,3,2,30,50,0
2,7.445,3,1,18.3,48.7,0
2,8.318,2,3,20.1,62.5,0
1,4.789,1,1,31.6,68.9,0
1,5.689,2,1,20.8,57.5,0
1,9.121,1,3,26.1,61.9,0
2,8.556,1,1,19.6,60.7,0
1,4.372,2,2,27.2,55.2,0
1,6.832,3,3,31.7,47.8,0
3,7.428,3,3,26.9,68.2,0
1,7.134,1,3,31,52.6,0
2,5.163,3,3,31.5,50.8,0
3,7.392,1,3,31.1,68.6,0
2,5.789,3,3,20.2,55,0
1,8.263,1,3,30.6,47.5,0
2,8.721,3,3,24.1,55.6,0
1,5.813,1,3,26,60.2,0
2,6.817,3,3,26.3,61.1,0
1,8.012,1,3,20.9,55.8,0
2,4.671,3,3,18.4,61.5,0
1,5.922,1,3,26.8,70.6,0
3,9.034,2,3,31.7,61,0
3,6.732,2,3,21.7,56.9,0
1,8.745,2,3,20.6,70.5,0
1,5.334,3,2,17.6,57.7,0
1,8.902,3,1,15.2,43.7,0
1,6.356,3,3,30.8,63.7,0
1,7.54535765912945,3,2,34.0121429387511,76.6364241677007,0
1,8.36929809167116,3,1,25.1050474489571,45.4763808143164,0
1,6.02569102842177,3,1,31.8975062193891,33.6898282367699,0
1,4.7191922040021,1,3,21.3795126058752,79.648239805965,0
1,8.62762208011567,1,3,20.0048579632919,67.618726471884,0
1,8.37404300824592,1,2,18.1287408534217,63.6259228038519,0
1,4.649,2,3,28.5,55.1,0
1,8.84464093098438,2,1,25.9123357863187,59.168438254858,0
1,5.88613588645796,3,2,27.3170019610443,77.3624288691929,0
1,6.698,3,3,21.5,69.6,0
1,8.2411440630857,1,3,18.4658864014169,46.4332272684958,0
1,7.318,2,3,22.3,68.5,0
1,5.652,3,3,28,70.2,0
