Soil_Type,Sunlight_Hours,Water_Frequency,Fertilizer_Type,Temperature,Humidity,Growth_Milestone
2,8.273,3,2,27.9,69.5,1
2,4.671,3,3,18.4,61.5,1
3,6.93671656166538,1,3,32.1682550368602,59.1828055925436,1
3,7.428,3,3,26.9,68.2,1
3,9.263,2,3,22.4,69.2,1
2,4.813,1,1,30,71.8,1
2,7.54535765912945,3,2,34.0121429387511,76.6364241677007,1
3,9.872,1,1,17.1,49.7,1
3,7.528,2,3,22,70.4,1
1,5.813,1,3,26,60.2,1
1,8.012,1,3,20.9,55.8,1
2,8.06538617105369,3,1,26.4687577624657,73.3031944750204,1
2,5.452331629069,3,3,30.0174213558299,78.7197403833083,1
1,8.892768570729,1,3,23.1790588882854,44.6605385849032,1
1,8.53330683125829,2,1,25.0627251716018,68.8573457963718,1
3,7.82534482813128,1,1,22.1194535730252,37.1495841026418,1
3,6.917,3,2,18.9,67.1,1
1,6,1,3,22,55,0
1,4.918,1,1,24.3,54.9,0
3,8.62580307972737,3,1,29.0731571876005,71.0930029645178,0
2,4.96732772352403,2,1,16.4113749480086,35.5598741153076,0
2,4.753,3,1,18.7,47.4,0
2,9.104,1,1,28.2,62.1,0
1,4.568,1,2,30.1,48,0
1,4.546,3,1,29.1,71.2,0
2,7.245,3,3,30.4,63.4,0
2,7.80042253906254,2,1,26.7155116254693,53.4330320997063,0
1,6.762,3,2,22.9,46.5,0
3,8.846,2,2,27.7,56.8,0
1,9.043,2,2,26.4,70.1,0
3,6.134,3,3,27.4,70.3,0
1,9.17862055525356,2,2,20.5986779389189,54.7210152351291,0
3,6.917,2,1,18.6,61.4,0
1,8.2411440630857,1,3,18.4658864014169,46.4332272684958,0
2,8.37404300824592,1,2,18.1287408534217,63.6259228038519,0
2,8.62762208011567,1,3,20.0048579632919,67.618726471884,0
3,6.15079437126564,3,2,29.2919184540012,69.4809071397277,0
1,5.9853881491159,1,1,29.7579383339154,57.4764441161868,0
3,9.32327645545796,2,3,30.1569222092874,68.0755315858736,0
2,8.27946872333797,1,3,15.9200528404351,34.2053403057499,0
2,7.13639697629196,3,3,16.95668321302,34.067439032095,0
2,6.5652461101513,2,1,24.8323175023366,34.2418857042596,0
1,5.88613588645796,3,2,27.3170019610443,77.3624288691929,0
3,7.2360534514939,2,1,24.1650578098303,67.3022439632712,0
3,8.84464093098438,2,1,25.9123357863187,59.168438254858,0
3,9.37654779954096,2,3,33.8292961755305,78.1086274237271,0
2,5.36761097525165,1,1,33.1070128391213,73.429956409473,0
3,6.56264673175754,3,1,18.9158226957859,41.1797919259726,0
3,5.93921759212453,1,1,31.2893696517787,78.4651267809549,0
1,5.51069377495218,2,1,29.7014208760777,59.215715596155,0
3,7.65738600387938,2,2,31.1366947853453,74.5131891945458,0
3,8.03281328443527,3,2,30.0908574816936,79.3105372239801,0
3,8.36929809167116,3,1,25.1050474489571,45.4763808143164,0
2,7.21464810444855,2,3,22.7840335746833,75.5463592246921,0
2,9.01181497353543,2,3,33.1076395283853,77.4899956645962,0
3,5,2,1,20,70,0
1,7,3,2,30,50,0
2,8.318,2,3,20.1,62.5,0
2,6.356,3,3,30.8,63.7,0
3,9.128,2,2,15.7,40.6,0
1,5.689,2,1,20.8,57.5,0
2,8.902,3,1,15.2,43.7,0
3,7.318,2,3,22.3,68.5,0
2,8.556,1,1,19.6,60.7,0
2,4.649,2,3,28.5,55.1,0
1,6.832,3,3,31.7,47.8,0
2,8.745,2,3,20.6,70.5,0
1,7.134,1,3,31,52.6,0
1,5.334,3,2,17.6,57.7,0
2,5.163,3,3,31.5,50.8,0
3,6.658,1,3,27.8,54.6,0
2,5.451,3,3,31.3,46.1,0
1,6.348,2,3,22.6,63.1,0
1,8.263,1,3,30.6,47.5,0
2,6.817,3,3,26.3,61.1,0
3,6.456,2,3,24.9,70.8,0
1,5.922,1,3,26.8,70.6,0
3,9.034,2,3,31.7,61,0
2,5.652,3,3,28,70.2,0
