Soil_Type,Sunlight_Hours,Water_Frequency,Fertilizer_Type,Temperature,Humidity,Growth_Milestone
2,4.46187945897276,1,1,28.1738726323789,51.2111004623488,0
3,9.37654779954096,2,3,33.8292961755305,78.1086274237271,0
2,5.36761097525165,1,1,33.1070128391213,73.429956409473,0
3,6.56264673175754,3,1,18.9158226957859,41.1797919259726,0
1,7.06448381546539,2,3,16.8888592151186,32.1579955975288,0
3,5.93921759212453,1,1,31.2893696517787,78.4651267809549,0
3,7.65738600387938,2,2,31.1366947853453,74.5131891945458,0
3,7.01607413937317,1,2,34.8101028400135,52.7828376392856,0
3,6.93671656166538,1,3,32.1682550368602,59.1828055925436,0
2,5.452331629069,3,3,30.0174213558299,78.7197403833083,0
3,8.03281328443527,3,2,30.0908574816936,79.3105372239801,0
2,7.21464810444855,2,3,22.7840335746833,75.5463592246921,0
2,9.01181497353543,2,3,33.1076395283853,77.4899956645962,0
2,8.06538617105369,3,1,26.4687577624657,73.3031944750204,0
1,7,3,2,30,50,0
3,5.932,2,1,17.8,46.2,0
2,7.627,1,2,23.9,69.8,0
3,6.917,3,2,18.9,67.1,0
2,8.902,3,1,15.2,43.7,0
1,9.121,1,3,26.1,61.9,0
2,4.649,2,3,28.5,55.1,0
3,7.428,3,3,26.9,68.2,0
2,4.813,1,1,30,71.8,0
1,4.776,2,3,24.8,70.7,0
3,6.658,1,3,27.8,54.6,0
1,6.348,2,3,22.6,63.1,0
1,8.263,1,3,30.6,47.5,0
1,5.813,1,3,26,60.2,0
3,9.263,2,3,22.4,69.2,0
1,8.012,1,3,20.9,55.8,0
2,4.671,3,3,18.4,61.5,0
1,4.934,1,3,24.5,61.7,0
3,6.732,2,3,21.7,56.9,0
1,7.54535765912945,3,2,34.0121429387511,76.6364241677007,0
1,5.19229408920503,1,1,31.7196024102441,61.59186060849,0
1,7.392,1,3,31.1,68.6,0
1,6.5652461101513,2,1,24.8323175023366,34.2418857042596,0
1,8.317,2,3,27.5,60.3,0
1,4.789,1,1,31.6,68.9,0
1,7.2360534514939,2,1,24.1650578098303,67.3022439632712,0
1,6.356,3,3,30.8,63.7,0
1,9.872,1,1,17.1,49.7,0
1,9.65745822347511,3,2,15.4654387147165,57.692714220066,0
1,8.721,3,3,24.1,55.6,0
1,5.451,3,3,31.3,46.1,0
1,5.789,3,3,20.2,55,0
1,5,2,1,20,70,0
